0,SS_net_mystery_001,Would you like to receive a Mystery Gift?,0,-1,54,1080,0,"-1
0
0
-1
0"
1,SS_net_mystery_002,"You have no room for another Pokémon.
Do you still want to try to get a gift?",0,-1,54,1080,0,"-1
0
0
-1
0"
2,SS_net_mystery_003,"Attention!
If your battery runs out or you’re
disconnected while you’re receiving a
gift with a code or password, you may
no longer be able to receive the gift
using the same code or password.
Please check your system’s battery.
Please also make sure you have a stable
internet connection.",64,-1,42,840,0,"-1
0
0
-1
0"
3,SS_net_mystery_005,"Attention!
You entered an incorrect code or password
multiple times, so you can’t try reentering
the code for a while. Please try again later.",64,-1,42,840,0,"-1
0
0
-1
0"
4,SS_net_mystery_007,"Verifying...
Don’t turn off the power.",20,-1,54,1080,0,"-1
0
0
-1
0"
5,SS_net_mystery_305,"Verifying...
Please wait.",0,-1,54,1080,0,"-1
0
0
-1
0"
6,SS_net_mystery_008,"Connecting...
Don’t turn off the power.",0,-1,54,1080,0,"-1
0
0
-1
0"
7,SS_net_mystery_009,"Do you want to try entering the code or
password again?",0,-1,54,1080,0,"-1
0
0
-1
0"
8,SS_net_mystery_010,Searching for gifts...,0,-1,54,1080,0,"-1
0
0
-1
0"
9,SS_net_mystery_011,There was a problem with receiving the gift.,64,-1,42,840,0,"-1
0
0
-1
0"
10,SS_net_mystery_012,No gift was found.,64,-1,42,840,0,"-1
0
0
-1
0"
11,SS_net_mystery_013,"Ending communication...
Please wait.",0,-1,54,1080,0,"-1
0
0
-1
0"
12,SS_net_mystery_014,Please choose the gift you want to receive.,0,-1,54,1080,0,"-1
0
0
-1
0"
13,SS_net_mystery_015,Do you want to give up for now?,0,-1,54,1080,0,"-1
0
0
-1
0"
14,SS_net_mystery_016,"You can’t get that gift, since you’ve already
received the same gift before.",64,-1,42,840,0,"-1
0
0
-1
0"
15,SS_net_mystery_017,"There’s no room for another Pokémon.
Make room in your party or Pokémon Boxes,
and then try again.",64,-1,42,840,0,"-1
0
0
-1
0"
16,SS_net_mystery_018,"Receiving your gift...
Don’t turn off the power.",0,-1,54,1080,0,"-1
0
0
-1
0"
17,SS_net_mystery_019,"A gift was found, but you can’t receive it with
your current software.",64,-1,42,840,0,"-1
0
0
-1
0"
18,SS_net_mystery_020,"You will now connect to the internet.
Your game will be saved. Is that OK?",0,-1,54,1080,0,"-1
0
0
-1
0"
19,SS_net_mystery_021,"Connecting...
Please stand by.",20,-1,54,1080,0,"-1
0
0
-1
0"
20,SS_net_mystery_022,You’re now connected to the internet.,0,-1,54,1080,0,"-1
0
0
-1
0"
21,SS_net_mystery_023,"Saving...
Please wait.",20,-1,54,1080,0,"-1
0
0
-1
0"
22,SS_net_mystery_024,Go check your Pokémon Boxes!,0,-1,54,1080,0,"-1
0
0
-1
0"
23,SS_net_mystery_025,Go check out your party!,0,-1,54,1080,0,"-1
0
0
-1
0"
24,SS_net_mystery_026,"Now communicating...
Don’t turn off the power.",0,-1,54,1080,0,"-1
0
0
-1
0"
25,SS_net_mystery_027,"Connecting...
Please stand by.",0,-1,54,1080,0,"-1
0
0
-1
0"
67,SS_net_mystery_307,"Here’s what you got:
{tag:0} ×{tag:1}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,22,0,0,0,,0,6,2,2,1,0,205,,0
68,SS_net_mystery_308,"Here’s what you got:
{tag:0} ×{tag:1}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,22,0,0,0,,0,6,2,2,1,0,205,,0
69,SS_net_mystery_309,"Here’s what you got:
{tag:0} ×{tag:1}
{tag:2} ×{tag:3}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,22,0,0,0,,0,6,2,2,1,0,205,,0,7,1,22,0,0,0,,0,8,2,2,1,0,205,,0
70,SS_net_mystery_310,"Here’s what you got:
{tag:0} ×{tag:1}
{tag:2} ×{tag:3}
{tag:4} ×{tag:5}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,22,0,0,0,,0,6,2,2,1,0,205,,0,7,1,22,0,0,0,,0,8,2,2,1,0,205,,0,9,1,22,0,0,0,,0,10,2,2,1,0,205,,0
71,SS_net_mystery_311,"Here’s what you got:
{tag:0} ×{tag:1}
{tag:2} ×{tag:3}
{tag:4} ×{tag:5}
{tag:6} ×{tag:7}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,22,0,0,0,,0,6,2,2,1,0,205,,0,7,1,22,0,0,0,,0,8,2,2,1,0,205,,0,9,1,22,0,0,0,,0,10,2,2,1,0,205,,0,11,1,22,0,0,0,,0,12,2,2,1,0,205,,0
26,SS_net_mystery_037,"You can receive this gift just once a day.
Once you’ve received it, you can’t claim another
one until the next day.",64,-1,42,840,0,"-1
0
0
-1
0"
27,SS_net_mystery_038,"You can only receive this gift once per day.
You’ve already claimed the one for today,
so check in tomorrow for your next chance.",64,-1,42,840,0,"-1
0
0
-1
0"
28,SS_net_mystery_039,"You can only receive 10 gifts per day.
You’ve already claimed 10 gifts today, so check
in tomorrow to be able to claim more.",64,-1,42,840,0,"-1
0
0
-1
0"
29,SS_net_mystery_040,You’re now connected to the internet.,0,-1,54,1080,0,"-1
0
0
-1
0"
30,SS_net_mystery_041,"The code or password is incorrect.
Attention!
You entered an incorrect code or password
multiple times, so you’ve been temporarily locked
out. Please wait a while, then try reentering your
code again later.",64,-1,42,840,0,"-1
0
0
-1
0"
31,SS_net_mystery_042,"The code or password is incorrect.
Attention!
You entered an incorrect code or password
multiple times, so you’ve been temporarily locked
out. Please wait a while, then try reentering your
code again later.",26,-1,54,1080,0,"-1
0
0
-1
0"
32,SS_net_mystery_043,You’ve switched back to local communication.,0,-1,54,1080,0,"-1
0
0
-1
0"
33,SS_net_mystery_044,"The code or password is incorrect.
Please check your code or password.
If you fail to enter the correct code or
password multiple times, you will be temporarily
locked out and unable to try again till some time
has passed. Please take care when entering text!",64,-1,42,840,0,"-1
0
0
-1
0"
34,SS_net_mystery_045,"The code or password is incorrect.
Please check your code or password.
If you fail to enter the correct code or
password multiple times, you will be temporarily
locked out and unable to try again till some time
has passed. Please take care when entering text!",64,-1,42,840,0,"-1
0
0
-1
0"
35,SS_net_mystery_046,This code has been used in other save data.,64,-1,42,840,0,"-1
0
0
-1
0"
36,SS_net_mystery_048,"You can’t receive the gift provided by this
code or password yet.",64,-1,42,840,0,"-1
0
0
-1
0"
37,SS_net_mystery_049,You can’t receive Mew yet.,64,-1,42,840,0,"-1
0
0
-1
0"
38,SS_net_mystery_050,"The code or password has expired.
You can’t receive the gift.",64,-1,42,840,0,"-1
0
0
-1
0"
39,SS_net_mystery_051,The time period to receive Mew has expired.,64,-1,42,840,0,"-1
0
0
-1
0"
40,SS_net_mystery_052,"Your game can’t receive the gift provided by
this code or password.",64,-1,42,840,0,"-1
0
0
-1
0"
41,SS_net_mystery_053,"Your game can’t receive the gift provided by
this code or password.",64,-1,42,840,0,"-1
0
0
-1
0"
42,SS_net_mystery_054,"The code/password update failed...
You can’t receive the gift provided by this
code or password.",64,-1,42,840,0,"-1
0
0
-1
0"
43,SS_net_mystery_055,"The attempt to receive Mew was unsuccessful.
Please try again.",64,-1,42,840,0,"-1
0
0
-1
0"
44,SS_net_mystery_056,"You have already received the gift provided
by this code or password.",64,-1,42,840,0,"-1
0
0
-1
0"
45,SS_net_mystery_057,You have already received Mew.,64,-1,42,840,0,"-1
0
0
-1
0"
46,SS_net_mystery_058,"This code has already been used.
Once a code is used, it can’t be used in
other save data.",64,-1,42,840,0,"-1
0
0
-1
0"
47,SS_net_mystery_060,"You entered an incorrect code or password
multiple times, so you can’t connect to the server
for a while. Please try again later.",64,-1,42,840,0,"-1
0
0
-1
0"
48,SS_net_mystery_061,"You entered an incorrect code or password
multiple times, so you can’t connect to the server
for a while. Please try again later.",64,-1,42,840,0,"-1
0
0
-1
0"
49,SS_net_mystery_062,Yes,50,-1,42,756,0,"-1
0
0
-1
0"
50,SS_net_mystery_063,No,50,-1,42,756,0,"-1
0
0
-1
0"
51,SS_net_mystery_064,Get via Internet,65,-1,42,924,0,"-1
0
0
-1
0"
52,SS_net_mystery_065,Get with Code/Password,65,-1,42,924,0,"-1
0
0
-1
0"
53,SS_net_mystery_066,Check Mystery Gifts,65,-1,42,924,0,"-1
0
0
-1
0"
54,SS_net_mystery_067, Quit,83,-1,32,320,0,"-1
0
0
-1
0"
72,SS_net_mystery_312,"Here’s what you got:
{tag:0} ×{tag:1}
{tag:2} ×{tag:3}
{tag:4} ×{tag:5}
{tag:6} ×{tag:7}
{tag:8} ×{tag:9}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,22,0,0,0,,0,6,2,2,1,0,205,,0,7,1,22,0,0,0,,0,8,2,2,1,0,205,,0,9,1,22,0,0,0,,0,10,2,2,1,0,205,,0,11,1,22,0,0,0,,0,12,2,2,1,0,205,,0,13,1,22,0,0,0,,0,14,2,2,1,0,205,,0
55,SS_net_mystery_072, Confirm,83,-1,32,320,0,"-1
0
0
-1
0"
73,SS_net_mystery_313,"Here’s what you got:
{tag:0} ×{tag:1}
{tag:2} ×{tag:3}
{tag:4} ×{tag:5}
{tag:6} ×{tag:7}
{tag:8} ×{tag:9}
{tag:10} ×{tag:11}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,22,0,0,0,,0,6,2,2,1,0,205,,0,7,1,22,0,0,0,,0,8,2,2,1,0,205,,0,9,1,22,0,0,0,,0,10,2,2,1,0,205,,0,11,1,22,0,0,0,,0,12,2,2,1,0,205,,0,13,1,22,0,0,0,,0,14,2,2,1,0,205,,0,15,1,22,0,0,0,,0,16,2,2,1,0,205,,0
99,SS_net_mystery_314,"Here’s what you got:
{tag:0} ×{tag:1}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,22,0,0,0,,0,6,2,2,1,0,205,,0
56,SS_net_mystery_077,{tag:0},140,-1,54,108,0,"-1
0
0
-1
0",0,2,0,1,0,205,,0
57,SS_net_mystery_078,{tag:0},56,-1,42,840,0,"-1
0
0
-1
0",0,1,43,0,0,0,,0
58,SS_net_mystery_080,You got {tag:0}!,63,-1,42,840,0,"-1
0
0
-1
0",5,1,1,0,0,0,,0
59,SS_net_mystery_081,"Here’s what you got:
{tag:0} ×{tag:1}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,9,0,0,0,,0,6,2,2,1,0,205,,0
60,SS_net_mystery_082,"Here’s what you got:
{tag:0} ×{tag:1}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,9,0,0,0,,0,6,2,2,1,0,205,,0
61,SS_net_mystery_083,"Here’s what you got:
{tag:0} ×{tag:1}
{tag:2} ×{tag:3}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,9,0,0,0,,0,6,2,2,1,0,205,,0,7,1,9,0,0,0,,0,8,2,2,1,0,205,,0
62,SS_net_mystery_084,"Here’s what you got:
{tag:0} ×{tag:1}
{tag:2} ×{tag:3}
{tag:4} ×{tag:5}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,9,0,0,0,,0,6,2,2,1,0,205,,0,7,1,9,0,0,0,,0,8,2,2,1,0,205,,0,9,1,9,0,0,0,,0,10,2,2,1,0,205,,0
63,SS_net_mystery_085,"Here’s what you got:
{tag:0} ×{tag:1}
{tag:2} ×{tag:3}
{tag:4} ×{tag:5}
{tag:6} ×{tag:7}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,9,0,0,0,,0,6,2,2,1,0,205,,0,7,1,9,0,0,0,,0,8,2,2,1,0,205,,0,9,1,9,0,0,0,,0,10,2,2,1,0,205,,0,11,1,9,0,0,0,,0,12,2,2,1,0,205,,0
64,SS_net_mystery_086,"Here’s what you got:
{tag:0} ×{tag:1}
{tag:2} ×{tag:3}
{tag:4} ×{tag:5}
{tag:6} ×{tag:7}
{tag:8} ×{tag:9}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,9,0,0,0,,0,6,2,2,1,0,205,,0,7,1,9,0,0,0,,0,8,2,2,1,0,205,,0,9,1,9,0,0,0,,0,10,2,2,1,0,205,,0,11,1,9,0,0,0,,0,12,2,2,1,0,205,,0,13,1,9,0,0,0,,0,14,2,2,1,0,205,,0
65,SS_net_mystery_087,"Here’s what you got:
{tag:0} ×{tag:1}
{tag:2} ×{tag:3}
{tag:4} ×{tag:5}
{tag:6} ×{tag:7}
{tag:8} ×{tag:9}
{tag:10} ×{tag:11}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,9,0,0,0,,0,6,2,2,1,0,205,,0,7,1,9,0,0,0,,0,8,2,2,1,0,205,,0,9,1,9,0,0,0,,0,10,2,2,1,0,205,,0,11,1,9,0,0,0,,0,12,2,2,1,0,205,,0,13,1,9,0,0,0,,0,14,2,2,1,0,205,,0,15,1,9,0,0,0,,0,16,2,2,1,0,205,,0
75,SS_net_mystery_088,{tag:0}/{tag:1}/20{tag:2} {tag:3}:{tag:4},102,-1,32,640,0,"-1
0
0
-1
0",1,2,1,1,0,205,,0,2,2,1,1,0,205,,0,0,2,1,1,0,205,,0,3,2,1,1,0,205,,0,4,2,1,1,0,205,,0
76,SS_net_mystery_091,{tag:0}/{tag:1}/20{tag:2} {tag:3}:{tag:4} (UTC+{tag:5}:{tag:6}),102,-1,32,640,0,"-1
0
0
-1
0",1,2,1,1,0,205,,0,2,2,1,1,0,205,,0,0,2,1,1,0,205,,0,3,2,1,1,0,205,,0,4,2,1,1,0,205,,0,5,2,1,1,0,205,,0,6,2,1,1,0,205,,0
77,SS_net_mystery_092,{tag:0}/{tag:1}/20{tag:2} {tag:3}:{tag:4} (UTC-{tag:5}:{tag:6}),102,-1,32,640,0,"-1
0
0
-1
0",1,2,1,1,0,205,,0,2,2,1,1,0,205,,0,0,2,1,1,0,205,,0,3,2,1,1,0,205,,0,4,2,1,1,0,205,,0,5,2,1,1,0,205,,0,6,2,1,1,0,205,,0
78,SS_net_mystery_093,{tag:0}/{tag:1}/20{tag:2} {tag:3}:{tag:4} (UTC±{tag:5}),102,-1,32,640,0,"-1
0
0
-1
0",1,2,1,1,0,205,,0,2,2,1,1,0,205,,0,0,2,1,1,0,205,,0,3,2,1,1,0,205,,0,4,2,1,1,0,205,,0,5,2,1,1,0,205,,0
79,SS_net_mystery_094,{tag:0}/{tag:1}/20{tag:2} {tag:3}:{tag:4} (UTC+{tag:5}),102,-1,32,640,0,"-1
0
0
-1
0",1,2,1,1,0,205,,0,2,2,1,1,0,205,,0,0,2,1,1,0,205,,0,3,2,1,1,0,205,,0,4,2,1,1,0,205,,0,5,2,1,1,0,205,,0
80,SS_net_mystery_095,{tag:0}/{tag:1}/20{tag:2} {tag:3}:{tag:4} (UTC-{tag:5}),102,-1,32,640,0,"-1
0
0
-1
0",1,2,1,1,0,205,,0,2,2,1,1,0,205,,0,0,2,1,1,0,205,,0,3,2,1,1,0,205,,0,4,2,1,1,0,205,,0,5,2,1,1,0,205,,0
81,SS_net_mystery_097,{tag:0},56,-1,42,840,0,"-1
0
0
-1
0",0,1,43,0,0,0,,0
82,SS_net_mystery_098,You got {tag:0}!,63,-1,42,840,0,"-1
0
0
-1
0",5,1,1,0,0,0,,0
83,SS_net_mystery_099,"Here’s what you got:
{tag:0} ×{tag:1}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,9,0,0,0,,0,6,2,2,1,0,205,,0
84,SS_net_mystery_100,"Here’s what you got:
{tag:0} ×{tag:1}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,9,0,0,0,,0,6,2,2,1,0,205,,0
85,SS_net_mystery_101,"Here’s what you got:
{tag:0} ×{tag:1}
{tag:2} ×{tag:3}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,9,0,0,0,,0,6,2,2,1,0,205,,0,7,1,9,0,0,0,,0,8,2,2,1,0,205,,0
86,SS_net_mystery_102,"Here’s what you got:
{tag:0} ×{tag:1}
{tag:2} ×{tag:3}
{tag:4} ×{tag:5}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,9,0,0,0,,0,6,2,2,1,0,205,,0,7,1,9,0,0,0,,0,8,2,2,1,0,205,,0,9,1,9,0,0,0,,0,10,2,2,1,0,205,,0
87,SS_net_mystery_103,"Here’s what you got:
{tag:0} ×{tag:1}
{tag:2} ×{tag:3}
{tag:4} ×{tag:5}
{tag:6} ×{tag:7}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,9,0,0,0,,0,6,2,2,1,0,205,,0,7,1,9,0,0,0,,0,8,2,2,1,0,205,,0,9,1,9,0,0,0,,0,10,2,2,1,0,205,,0,11,1,9,0,0,0,,0,12,2,2,1,0,205,,0
88,SS_net_mystery_104,"Here’s what you got:
{tag:0} ×{tag:1}
{tag:2} ×{tag:3}
{tag:4} ×{tag:5}
{tag:6} ×{tag:7}
{tag:8} ×{tag:9}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,9,0,0,0,,0,6,2,2,1,0,205,,0,7,1,9,0,0,0,,0,8,2,2,1,0,205,,0,9,1,9,0,0,0,,0,10,2,2,1,0,205,,0,11,1,9,0,0,0,,0,12,2,2,1,0,205,,0,13,1,9,0,0,0,,0,14,2,2,1,0,205,,0
89,SS_net_mystery_105,"Here’s what you got:
{tag:0} ×{tag:1}
{tag:2} ×{tag:3}
{tag:4} ×{tag:5}
{tag:6} ×{tag:7}
{tag:8} ×{tag:9}
{tag:10} ×{tag:11}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,9,0,0,0,,0,6,2,2,1,0,205,,0,7,1,9,0,0,0,,0,8,2,2,1,0,205,,0,9,1,9,0,0,0,,0,10,2,2,1,0,205,,0,11,1,9,0,0,0,,0,12,2,2,1,0,205,,0,13,1,9,0,0,0,,0,14,2,2,1,0,205,,0,15,1,9,0,0,0,,0,16,2,2,1,0,205,,0
91,SS_net_mystery_106,{tag:0},56,-1,42,840,0,"-1
0
0
-1
0",0,1,43,0,0,0,,0
92,SS_net_mystery_107,"Here’s what you got:
{tag:0}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,59,0,0,0,,0
93,SS_net_mystery_108,"Here’s what you got:
{tag:0}
{tag:1}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,59,0,0,0,,0,6,1,59,0,0,0,,0
94,SS_net_mystery_109,"Here’s what you got:
{tag:0}
{tag:1}
{tag:2}",63,-1,42,840,0,"-1
0
0
-1
0",5,1,59,0,0,0,,0,6,1,59,0,0,0,,0,7,1,59,0,0,0,,0
